ID	PAGE	TYPE	ITALIAN	MALAY	DOCULECT	WORD	WORD2	tokenized	transliterated	transliterated_common	TOBA_BATAK_SOURCE	REMARK
928	274	word	Nero	Itám	TOBA_BATAK	Birɔ<i>ng</i>	birɔng	b i r ɔ n g	b i r ɔ n j	birɔnj		
929	274	word	Nero	Itám	ENGGANO	Caani	caani	c a a n i	k a a n i	kaani		
930	274	word	Nò	Tidá	NIAS	L<i>o</i>	lo	l o	l o	lo		
931	274	word	Nò	Tidá	TOBA_BATAK	Indaong	indaong	i n d ao n g	i n d a:o n j	inda:onj		
932	274	word	Nò	Tidá	ENGGANO	Chèa	chèa	ch è a	k E a	kEa		
933	274	word	Noi	Chíta	NIAS	Iaita	iaita	i ai t a	i a:i t a	ia:ita		
934	274	word	Noi	Chíta	TOBA_BATAK	Hita<rm=""incl."">	hita	h i t a	h i t a	hita		<rm=""incl."">
935	274	word	Noi	Chíta	TOBA_BATAK	Hami<rm=""escl."">	hami	h a m i	h a m i	hami		<rm=""escl."">
936	274	word	Noi	Chíta	ENGGANO	Ica	ica	i c a	i k a	ika		
937	274	word	Nome	Náma	NIAS	T<i>o</i>i	toi	t o i	t o i	toi		
938	274	word	Nome	Náma	TOBA_BATAK	Goarna	goarna	g o a r n a	j o a r n a	joarna		
939	274	word	Nome	Náma	ENGGANO	Niène	niène	n i è n e	n i E n e	niEne		
940	274	word	Non ancora	Blòn	NIAS	L<i>o</i> na	lo na	l o # n a	l o # n a	lo na		
941	274	word	Non ancora	Blòn	TOBA_BATAK	Las sowada	las sowada	l a s # s o w a d a	l a s # s o w a d a	las sowada		
942	274	word	Non ancora	Blòn	ENGGANO	Capé	capé	c a p é	k a p e	kape		
943	274	word	Nostro	Chíta púnia	NIAS	Ma<rm=""esclus."">	ma	m a	m a	ma		<rm=""esclus."">
944	274	word	Nostro	Chíta púnia	NIAS	Da<rm=""inclus."">	da	d a	d a	da		<rm=""inclus."">
945	274	word	Nostro	Chíta púnia	TOBA_BATAK				⁇	⁇		
946	274	word	Nostro	Chíta púnia	ENGGANO	Eharu	eharu	e h a r u	e h a r u	eharu		
947	274	word	Notte	Malám	NIAS	L<i>o</i> monucha	lo monucha	l o # m o n u c h a	l o # m o n u k h a	lo monukha		
948	274	word	Notte	Malám	TOBA_BATAK	Bor<i>ng</i>in	borngin	b o r n gi n	b o r n c n	borncn		
949	274	word	Notte	Malám	ENGGANO	Coahia	coahia	c o a h i a	k o a h i a	koahia		
950	274	word	Nuca	Te-ng-cúc	NIAS				⁇	⁇		
951	274	word	Nuca	Te-ng-cúc	TOBA_BATAK	Parsangulán<rm=""d' una bestia"">	parsangulán	p a r s a n g u l á n	p a r s a n j u l a n	parsanjulan	J. S. A. Van Dissel	<rm=""d' una bestia"">
952	274	word	Nuca	Te-ng-cúc	ENGGANO	Heucaa	heucaa	h e u c a a	h e u k a a	heukaa		
953	274	word	Nuotare	Renáng	NIAS	Molangi	molangi	m o l a n gi	m o l a n c	molanc		
954	274	word	Nuotare	Renáng	TOBA_BATAK	Marla<i>ng</i>e	marlange	m a r l a n g e	m a r l a n j e	marlanje	J. S. A. Van Dissel	
955	274	word	Nuotare	Renáng	ENGGANO	Eaco	eaco	e a c o	e a k o	eako		
956	274	word	Nutrimento	Macanán	NIAS	Balazo	balazo	b a l a z o	b a l a z o	balazo		
957	274	word	Nutrimento	Macanán	TOBA_BATAK	Indahán	indahán	i n d a h á n	i n d a h a n	indahan	J. S. A. Van Dissel	
958	274	word	Nutrimento	Macanán	ENGGANO	Eoá	eoá	e o á	e o a	eoa		
959	274	word	Nuvole	Awáng	NIAS	Lavuo	lavuo	l a v u o	l a v u o	lavuo		
960	274	word	Nuvole	Awáng	TOBA_BATAK				⁇	⁇		
961	274	word	Nuvole	Awáng	ENGGANO	Ecao doho	ecao doho	e c ao # d o h o	e k a:o # d o h o	eka:o doho		
962	274	word	Obbediente	Turút	NIAS	C<i>o</i>mo	como	c o m o	k o m o	komo		
963	274	word	Obbediente	Turút	TOBA_BATAK	Mangolòi	mangolòi	m a n g o l òi	m a n j o l o:i	manjolo:i	J. S. A. Van Dissel	
964	274	word	Obbediente	Turút	ENGGANO	Baiò	baiò	b ai ò	b a:i O	ba:iO		
965	274	word	Occhio	Mata	NIAS	H<i>o</i>r<i>o</i>	horo	h o r o	h o r o	horo		
966	274	word	Occhio	Mata	TOBA_BATAK	Mata	mata	m a t a	m a t a	mata		
967	274	word	Occhio	Mata	ENGGANO	Ebaca	ebaca	e b a c a	e b a k a	ebaka		
968	274	word	Occupazione	Cregia	NIAS	Arorodo manu	arorodo manu	a r o r o d o # m a n u	a r o r o d o # m a n u	arorodo manu		
969	274	word	Occupazione	Cregia	TOBA_BATAK	Ganan	ganan	g a n a n	j a n a n	janan	J. S. A. Van Dissel	
970	274	word	Occupazione	Cregia	ENGGANO	Menuca	menuca	m e n u c a	m e n u k a	menuka		
971	274	word	Odiare	Bencí	NIAS	Maf<i>o</i>nu	mafonu	m a f o n u	m a f o n u	mafonu		
972	274	word	Odiare	Bencí	TOBA_BATAK	Mahihi	mahihi	m a h i h i	m a h i x i	mahixi	J. S. A. Van Dissel	
973	274	word	Odiare	Bencí	ENGGANO	Cheneuéhe	cheneuéhe	ch e n e u é h e	k e n e u e h e	keneuehe		
974	274	word	Oggi	Ini arí	NIAS	Ma<i>o</i>ch<i>o</i>	maocho	m ao c h o	m a:o k h o	ma:okho		
975	274	word	Oggi	Ini arí	TOBA_BATAK	Naon	naon	n ao n	n a:o n	na:on	J. S. A. Van Dissel	
976	274	word	Oggi	Ini arí	ENGGANO	Ecaha é	ecaha é	e c a h a # é	e k a h a # e	ekaha e		
977	274	word	Olio	Mignác	NIAS	Fanicha	fanicha	f a n i c h a	f a n i k h a	fanikha		
978	274	word	Olio	Mignác	TOBA_BATAK				⁇	⁇		
979	274	word	Olio	Mignác	ENGGANO	Epihopò	epihopò	e p i h o p ò	e p i x o p O	epixopO		
980	274	word	Ombilico	Pusát	NIAS	Fuso	fuso	f u s o	f u s o	fuso		
981	274	word	Ombilico	Pusát	TOBA_BATAK				⁇	⁇		
982	274	word	Ombilico	Pusát	ENGGANO	Epuco	epuco	e p u c o	e p u k o	epuko		
983	274	word	Ora (avv. )	Scará-ng-	NIAS	Iada	iada	i a d a	i a d a	iada		
984	274	word	Ora (avv. )	Scará-ng-	TOBA_BATAK	Alai	alai	a l ai	a l a:i	ala:i		
985	274	word	Ora (avv. )	Scará-ng-	TOBA_BATAK	Ombas	ombas	o m b a s	o m b a s	ombas		
986	274	word	Ora (avv. )	Scará-ng-	ENGGANO	Noóni	noóni	n o ó n i	n o o n i	nooni		
987	274	word	Orecchio	Telí-ng-a	NIAS	Dali<i>ng</i>a	dalinga	d a l i n g a	d a l i n j a	dalinja		
988	274	word	Orecchio	Telí-ng-a	TOBA_BATAK	Supi<i>ng</i>	suping	s u p i n g	s u p i n j	supinj		
989	274	word	Orecchio	Telí-ng-a	ENGGANO	Ecarihía	ecarihía	e c a r i h í a	e k a r i x i a	ekarixia		
990	274	word	Orfano	Piátu	NIAS				⁇	⁇		
991	274	word	Orfano	Piátu	TOBA_BATAK	Na malumáng	na malumáng	n a # m a l u m á n g	n a # m a l u m a n j	na malumanj		
992	274	word	Orfano	Piátu	ENGGANO	Cahoúca	cahoúca	c a h oú c a	k a h o:u k a	kaho:uka		
993	274	word	Orinare	Buáng aier	NIAS	Io	io	i o	i o	io		
994	274	word	Orinare	Buáng aier	TOBA_BATAK	Mesè<i>ng</i>	mesèng	m e s è n g	m e s E n j	mesEnj		
995	274	word	Orinare	Buáng aier	ENGGANO	Ecò	ecò	e c ò	e k O	ekO		
996	274	word	Ornamento degli orecchi	Dgin dgin telí-ng-a	NIAS	Wale²	wale²	w a l e ²	w a l e ²	wale²		
997	274	word	Ornamento degli orecchi	Dgin dgin telí-ng-a	TOBA_BATAK	Palonác	palonác	p a l o n á c	p a l o n a k	palonak		
998	274	word	Ornamento degli orecchi	Dgin dgin telí-ng-a	TOBA_BATAK	Si bo<i>ng</i>	si bong	s i # b o n g	s i # b o n j	si bonj		
999	274	word	Ornamento degli orecchi	Dgin dgin telí-ng-a	ENGGANO	Paricohòi	paricohòi	p a r i c o h òi	p a r i k o h o:i	parikoho:i		
1000	274	word	Osso	Tulá-ng-	NIAS	Tòla	tòla	t ò l a	t O l a	tOla		
1001	274	word	Osso	Tulá-ng-	TOBA_BATAK				⁇	⁇		
1002	274	word	Osso	Tulá-ng-	ENGGANO	Eà	eà	e à	e a	ea		
1003	274	word	Ovunque		NIAS	Gòfu heza	gòfu heza	g ò f u # h e z a	j O f u # h e z a	jOfu heza		
1004	274	word	Ovunque		TOBA_BATAK				⁇	⁇		
1005	274	word	Ovunque		ENGGANO	Idò²	idò²	i d ò ²	i d O ²	idO²		
1006	274	word	Pacco di tabacco	Lempèng	NIAS	Lèfe	lèfe	l è f e	l E f e	lEfe		
1007	274	word	Pacco di tabacco	Lempèng	TOBA_BATAK				⁇	⁇		
1008	274	word	Pacco di tabacco	Lempèng	ENGGANO	Cachidapa	cachidapa	c a ch i d a p a	k a k i d a p a	kakidapa		
1009	275	word	Padre	Ama	NIAS	Oma	oma	o m a	o m a	oma		
1010	275	word	Padre	Ama	TOBA_BATAK	Ama	ama	a m a	a m a	ama		
1011	275	word	Padre	Ama	ENGGANO	Ama	ama	a m a	a m a	ama		
1012	275	word	Palpebra	Chelupa mata	NIAS				⁇	⁇		
1013	275	word	Palpebra	Chelupa mata	TOBA_BATAK				⁇	⁇		
1014	275	word	Palpebra	Chelupa mata	ENGGANO	Eurobaca	eurobaca	e u r o b a c a	e u r o b a k a	eurobaka		
1015	275	word	Palude	Rawa	NIAS	Laza	laza	l a z a	l a z a	laza		
1016	275	word	Palude	Rawa	TOBA_BATAK	Rawáng	rawáng	r a w á n g	r a w a n j	rawanj	J. S. A. Van Dissel	
1017	275	word	Palude	Rawa	ENGGANO	Chelo²	chelo²	ch e l o ²	k e l o ²	kelo²		
1018	275	word	Parenti	Sanac sudara	NIAS	Sibaia	sibaia	s i b ai a	s i b a:i a	siba:ia		
1019	275	word	Parenti	Sanac sudara	TOBA_BATAK	Na góda<i>ng</i>	na gódang	n a # g ó d a n g	n a # j o d a n j	na jodanj		
1020	275	word	Parenti	Sanac sudara	ENGGANO	Arpaha	arpaha	a r p a h a	a r p a h a	arpaha		
1021	275	word	Parlare	Biciara	NIAS	Muhede	muhede	m u h e d e	m u h e d e	muhede		
1022	275	word	Parlare	Biciara	TOBA_BATAK	Mahatai	mahatai	m a h a t ai	m a h a t a:i	mahata:i		
1023	275	word	Parlare	Biciara	ENGGANO	Panau̇	panau̇	p a n au̇	p a n a:u	pana:u		
1024	275	word	Partorire	Beranác	NIAS	Madono	madono	m a d o n o	m a d o n o	madono		
1025	275	word	Partorire	Beranác	TOBA_BATAK	Maranác	maranác	m a r a n á c	m a r a n a k	maranak		
1026	275	word	Partorire	Beranác	ENGGANO	Baara	baara	b a a r a	b a a r a	baara		
1027	275	word	Partorire	Beranác	ENGGANO	Omumo	omumo	o m u m o	o m u m o	omumo		
1028	275	word	Patata indigena	Ubi cheladí	NIAS	Gòbi	gòbi	g ò b i	j O b i	jObi		
1029	275	word	Patata indigena	Ubi cheladí	TOBA_BATAK	Suhát	suhát	s u h á t	s u h a t	suhat		
1030	275	word	Patata indigena	Ubi cheladí	ENGGANO	Eudòpo	eudòpo	e u d ò p o	e u d O p o	eudOpo		
1031	275	word	Pauroso	Tacút	NIAS	L<i>o</i>m<i>o</i>i m<i>o</i>i	lomoi moi	l o m o i # m o i	l o m o i # m o i	lomoi moi		
1032	275	word	Pauroso	Tacút	TOBA_BATAK	Mabijár	mabijár	m a b i j á r	m a b i j a r	mabijar		
1033	275	word	Pauroso	Tacút	ENGGANO	Cahò	cahò	c a h ò	k a h O	kahO		
1034	275	word	Paura	Tacút	NIAS	Atau	atau	a t au	a t a:u	ata:u		
1035	275	word	Paura	Tacút	TOBA_BATAK	Bijár	bijár	b i j á r	b i j a r	bijar	J. S. A. Van Dissel	
1036	275	word	Paura	Tacút	ENGGANO	Chiacáho	chiacáho	ch i a c á h o	k i a k a h o	kiakaho		
1037	275	word	Paziente	Sábar	NIAS	D<i>o</i>d<i>o</i> eb<i>o</i>lo	dodo ebolo	d o d o # e b o l o	d o d o # e b o l o	dodo ebolo		
1038	275	word	Paziente	Sábar	TOBA_BATAK	Noc	noc	n o c	n o k	nok		
1039	275	word	Paziente	Sábar	ENGGANO	Cheoba puhai pahua	cheoba puhai pahua	ch e o b a # p u h ai # p a h u a	k e o b a # p u h a:i # p a h u a	keoba puha:i pahua		
1040	275	word	Pazzo	Ghíla	NIAS	Ohoho	ohoho	o h o h o	o h o h o	ohoho		
1041	275	word	Pazzo	Ghíla	TOBA_BATAK	Na lalaen	na lalaen	n a # l a l ae n	n a # l a l a:e n	na lala:en	J. S. A. Van Dissel	
1042	275	word	Pazzo	Ghíla	ENGGANO	Caparae bahu	caparae bahu	c a p a r ae # b a h u	k a p a r a:e # b a h u	kapara:e bahu		
1043	275	word	Pelle	Culít	NIAS	Uli	uli	u l i	u l i	uli		
1044	275	word	Pelle	Culít	TOBA_BATAK	Huling²	huling²	h u l i n g ²	h u l i n j ²	hulinj²		
1045	275	word	Pelle	Culít	ENGGANO	Euli	euli	e u l i	e u l i	euli		
1046	275	word	Penna	Bulu	NIAS	Bu	bu	b u	b u	bu		
1047	275	word	Penna	Bulu	TOBA_BATAK	Buc²	buc²	b u c ²	b u k ²	buk²	J. S. A. Van Dissel	
1048	275	word	Penna	Bulu	ENGGANO	Pruru	pruru	p r u r u	p r u r u	pruru		
1049	275	word	Pepe	Lada	NIAS	Lada	lada	l a d a	l a d a	lada		
1050	275	word	Pepe	Lada	TOBA_BATAK	Lada	lada	l a d a	l a d a	lada	J. S. A. Van Dissel	
1051	275	word	Pepe	Lada	ENGGANO	Coro²	coro²	c o r o ²	k o r o ²	koro²		
1052	275	word	Perdere	Ilá-ng-	NIAS	Teala	teala	t e a l a	t e a l a	teala		
1053	275	word	Perdere	Ilá-ng-	TOBA_BATAK	Mago	mago	m a g o	m a j o	majo	J. S. A. Van Dissel	
1054	275	word	Perdere	Ilá-ng-	ENGGANO	Cheora	cheora	ch e o r a	k e o r a	keora		
1055	275	word	Pesante	Brát	NIAS	Abua	abua	a b u a	a b u a	abua		
1056	275	word	Pesante	Brát	TOBA_BATAK	Doc²	doc²	d o c ²	d o k ²	dok²		
1057	275	word	Pesante	Brát	ENGGANO	Enò	enò	e n ò	e n O	enO		
1058	275	word	Pesoe	Icán	NIAS	Ia	ia	i a	i a	ia		
1059	275	word	Pesoe	Icán	TOBA_BATAK	Decchè	decchè	d e c ch è	d e k k E	dekkE		
1060	275	word	Pesoe	Icán	ENGGANO	Iaio	iaio	i ai o	i a:i o	ia:io		
1061	275	word	Pestare col pestello		NIAS	Tutu	tutu	t u t u	t u t u	tutu		
1062	275	word	Pestare col pestello		TOBA_BATAK	Limot	limot	l i m o t	l i m o t	limot		
1063	275	word	Pestare col pestello		TOBA_BATAK	Manduda	manduda	m a n d u d a	m a n d u d a	manduda		
1064	275	word	Pestare col pestello		ENGGANO	Capurica	capurica	c a p u r i c a	k a p u r i k a	kapurika		
1065	275	word	Pestello	Alu ; Antán	NIAS	Halu	halu	h a l u	h a l u	halu		
1066	275	word	Pestello	Alu ; Antán	TOBA_BATAK	Balbal	balbal	b a l b a l	b a l b a l	balbal		
1067	275	word	Pestello	Alu ; Antán	ENGGANO	Elacò	elacò	e l a c ò	e l a k O	elakO		
1068	275	word	Pettinare	Menisir	NIAS	Suchu	suchu	s u c h u	s u k h u	sukhu		
1069	275	word	Pettinare	Menisir	TOBA_BATAK	Manuri	manuri	m a n u r i	m a n u r i	manuri	J. S. A. Van Dissel	
1070	275	word	Pettinare	Menisir	ENGGANO	Chichi ulu	chichi ulu	ch i ch i # u l u	k i k i # u l u	kiki ulu		
1071	275	word	Petto di donna	Susu prampuán ; Tetèc	NIAS	Memé susú	memé susú	m e m é # s u s ú	m e m e # s u s u	meme susu		
1072	275	word	Petto di donna	Susu prampuán ; Tetèc	TOBA_BATAK	Susu	susu	s u s u	s u s u	susu		
1073	275	word	Petto di donna	Susu prampuán ; Tetèc	ENGGANO	Ecoco	ecoco	e c o c o	e k o k o	ekoko		
1074	275	word	Petto di uomo	Dada	NIAS	Tatoa	tatoa	t a t o a	t a t o a	tatoa		
1075	275	word	Petto di uomo	Dada	TOBA_BATAK				⁇	⁇		
1076	275	word	Petto di uomo	Dada	ENGGANO	Eamaha	eamaha	e a m a h a	e a m a h a	eamaha		
1077	275	word	Piangere	Mena-ng-ís	NIAS	Mee	mee	m e e	m e e	mee		
1078	275	word	Piangere	Mena-ng-ís	TOBA_BATAK	Singgòh	singgòh	s i n g g ò h	s i n j j O h	sinjjOh		
1079	275	word	Piangere	Mena-ng-ís	ENGGANO	Apelu	apelu	a p e l u	a p e l u	apelu		
1080	275	word	Piantare	Tanám	NIAS	Manan<i>o</i>	manano	m a n a n o	m a n a n o	manano		
1081	275	word	Piantare	Tanám	TOBA_BATAK	Manuwán	manuwán	m a n u w á n	m a n u w a n	manuwan		
1082	275	word	Piantare	Tanám	ENGGANO	Bacò	bacò	b a c ò	b a k O	bakO		
1083	275	word	Piatto di legno	Pirín caiú	NIAS	Figa	figa	f i g a	f i j a	fija		
1084	275	word	Piatto di legno	Pirín caiú	TOBA_BATAK	Pínar tatuan	pínar tatuan	p í n a r # t a t u a n	p i n a r # t a t u a n	pinar tatuan		
1085	275	word	Piatto di legno	Pirín caiú	TOBA_BATAK	Sapa	sapa	s a p a	s a p a	sapa		
1086	275	word	Piatto di legno	Pirín caiú	ENGGANO	Epahiù	epahiù	e p a h i ù	e p a h i u	epahiu		
1087	275	word	Piccolo	Chicíl	NIAS	Ide²	ide²	i d e ²	i d e ²	ide²		
1088	275	word	Piccolo	Chicíl	TOBA_BATAK	Mèt²	mèt²	m è t ²	m E t ²	mEt²		
1089	275	word	Piccolo	Chicíl	ENGGANO	Nuchi	nuchi	n u ch i	n u k i	nuki		
1090	275	word	Piede	Cachì	NIAS	Ahe	ahe	a h e	a h e	ahe		
1091	275	word	Piede	Cachì	TOBA_BATAK	Pat	pat	p a t	p a t	pat	J. S. A. Van Dissel	
1092	275	word	Piede	Cachì	ENGGANO	Iae	iae	i ae	i a:e	ia:e		
1093	275	word	Piede	Cachì	ENGGANO	Eapáua uae	eapáua uae	e a p á u a # u ae	e a p a u a # u a:e	eapaua ua:e		
1094	275	word	Pieno	Penú-ng-	NIAS	Afono	afono	a f o n o	a f o n o	afono		
1095	275	word	Pieno	Penú-ng-	TOBA_BATAK	Goc	goc	g o c	j o k	jok	J. S. A. Van Dissel	
1096	275	word	Pieno	Penú-ng-	ENGGANO	Pamo	pamo	p a m o	p a m o	pamo		
1097	275	word	Pietra	Batú	NIAS	Cara	cara	c a r a	k a r a	kara		
1098	275	word	Pietra	Batú	TOBA_BATAK	Batú	batú	b a t ú	b a t u	batu		
1099	275	word	Pietra	Batú	ENGGANO	Eea	eea	e e a	e e a	eea		
1100	275	word	Pietra da arrotare	Batú gossò	NIAS	Gobé	gobé	g o b é	j o b e	jobe		
1101	275	word	Pietra da arrotare	Batú gossò	TOBA_BATAK	Pungà	pungà	p u n g à	p u n j a	punja		
1102	275	word	Pietra da arrotare	Batú gossò	ENGGANO	Eea ia peigi	eea ia peigi	e e a # i a # p ei gi	e e a # i a # p e:i c	eea ia pe:ic		
1103	275	word	Pioggia	Úgian	NIAS	Teu	teu	t e u	t e u	teu		
1104	275	word	Pioggia	Úgian	TOBA_BATAK	Uda<i>ng</i>	udang	u d a n g	u d a n j	udanj		
1105	275	word	Pioggia	Úgian	ENGGANO	Ebò	ebò	e b ò	e b O	ebO		
1106	275	word	Più tardi	Tadí	NIAS	Na furi	na furi	n a # f u r i	n a # f u r i	na furi		
1107	275	word	Più tardi	Tadí	TOBA_BATAK	Sogot	sogot	s o g o t	s o j o t	sojot		
1108	275	word	Più tardi	Tadí	ENGGANO	Bodo	bodo	b o d o	b o d o	bodo		
1109	275	word	Poi	Abís	NIAS	Awena	awena	a w e n a	a w e n a	awena		
1110	275	word	Poi	Abís	TOBA_BATAK	Gialo²	gialo²	gi a l o ²	c a l o ²	calo²		
1111	275	word	Poi	Abís	ENGGANO	Na apé	na apé	n a # a p é	n a # a p e	na ape		
1112	275	word	Pollaio	Tampát aiám	NIAS				⁇	⁇		
1113	275	word	Pollaio	Tampát aiám	TOBA_BATAK	Sunút	sunút	s u n ú t	s u n u t	sunut		
1114	275	word	Pollaio	Tampát aiám	ENGGANO				⁇	⁇		
1115	275	word	Pollice	Ibu giari	NIAS	Turu sebua	turu sebua	t u r u # s e b u a	t u r u # s e b u a	turu sebua		
1116	275	word	Pollice	Ibu giari	TOBA_BATAK	Ina ni ta<i>ng</i>án	ina ni tangán	i n a # n i # t a n g á n	i n a # n i # t a n j a n	ina ni tanjan		
1117	275	word	Pollice	Ibu giari	ENGGANO	Ena uapo	ena uapo	e n a # u a p o	e n a # u a p o	ena uapo		
1118	275	word	Pollice del piede	Ibu giari cachì	NIAS				⁇	⁇		
1119	275	word	Pollice del piede	Ibu giari cachì	TOBA_BATAK				⁇	⁇		
1120	275	word	Pollice del piede	Ibu giari cachì	ENGGANO	Ena ua	ena ua	e n a # u a	e n a # u a	ena ua		
1121	275	word	Polpaccio	Giantú-ng- betís	NIAS	Arowaha	arowaha	a r o w a h a	a r o w a h a	arowaha		
1122	275	word	Polpaccio	Giantú-ng- betís	TOBA_BATAK	Gabur	gabur	g a b u r	j a b u r	jabur	J. S. A. Van Dissel	
1123	275	word	Polpaccio	Giantú-ng- betís	ENGGANO	Pio²	pio²	p i o ²	p i o ²	pio²		
1124	276	word	Polso	Nadi	NIAS	B<i>o</i>l<i>o</i>cha	bolocha	b o l o c h a	b o l o k h a	bolokha		
1125	276	word	Polso	Nadi	TOBA_BATAK				⁇	⁇		
1126	276	word	Polso	Nadi	ENGGANO	Epu apò	epu apò	e p u # a p ò	e p u # a p O	epu apO		
1127	276	word	Porcile	Tampát babí	NIAS	Bao	bao	b ao	b a:o	ba:o		
1128	276	word	Porcile	Tampát babí	TOBA_BATAK				⁇	⁇		
1129	276	word	Porcile	Tampát babí	ENGGANO	Euba ecòio	euba ecòio	e u b a # e c òi o	e u b a # e k o:i o	euba eko:io		
1130	276	word	Porco	Babí	NIAS	Bawi	bawi	b a w i	b a w i	bawi		
1131	276	word	Porco	Babí	TOBA_BATAK	Babi	babi	b a b i	b a b i	babi		
1132	276	word	Porco	Babí	ENGGANO	Ecòio	ecòio	e c òi o	e k o:i o	eko:io		
1133	276	word	Porta	Pintú	NIAS	Bawa ndruh<i>o</i>	bawa ndruho	b a w a # n d r u h o	b a w a # n d r u h o	bawa ndruho		
1134	276	word	Porta	Pintú	TOBA_BATAK	Pitu	pitu	p i t u	p i t u	pitu		
1135	276	word	Porta	Pintú	ENGGANO	Ecar èuba	ecar èuba	e c a r # è u b a	e k a r # E u b a	ekar Euba		
1136	276	word	Potersi	Bolè	NIAS	Tola	tola	t o l a	t o l a	tola		
1137	276	word	Potersi	Bolè	TOBA_BATAK	Noroc	noroc	n o r o c	n o r o k	norok		
1138	276	word	Potersi	Bolè	TOBA_BATAK	Malo	malo	m a l o	m a l o	malo		
1139	276	word	Potersi	Bolè	ENGGANO	Noha chia	noha chia	n o h a # ch i a	n o h a # k i a	noha kia		
1140	276	word	Povero	Mischín	NIAS	Numána	numána	n u m á n a	n u m a n a	numana		
1141	276	word	Povero	Mischín	TOBA_BATAK	Pógos	pógos	p ó g o s	p o j o s	pojos		
1142	276	word	Povero	Mischín	ENGGANO	Chèoba dobu	chèoba dobu	ch è o b a # d o b u	k E o b a # d o b u	kEoba dobu		
1143	276	word	Prendere	Ambil	NIAS	Hal<i>o</i>	halo	h a l o	h a l o	halo		
1144	276	word	Prendere	Ambil	TOBA_BATAK	Buwát	buwát	b u w á t	b u w a t	buwat		
1145	276	word	Prendere	Ambil	ENGGANO	Manà	manà	m a n à	m a n a	mana		
1146	276	word	Prendere in sроsа	Cawín	NIAS	Fangowálu	fangowálu	f a n g o w á l u	f a n j o w a l u	fanjowalu		
1147	276	word	Prendere in sроsа	Cawín	TOBA_BATAK	Mambuwát	mambuwát	m a m b u w á t	m a m b u w a t	mambuwat		
1148	276	word	Prendere in sроsа	Cawín	ENGGANO	Mana cahoda pahona	mana cahoda pahona	m a n a # c a h o d a # p a h o n a	m a n a # k a h o d a # p a h o n a	mana kahoda pahona		
1149	276	word	Precipitare	Menergiumcán	NIAS	Alau	alau	a l au	a l a:u	ala:u		
1150	276	word	Precipitare	Menergiumcán	TOBA_BATAK	Mordobóm	mordobóm	m o r d o b ó m	m o r d o b o m	mordobom		
1151	276	word	Precipitare	Menergiumcán	ENGGANO	Capuuda	capuuda	c a p u u d a	k a p u u d a	kapuuda		
1152	276	word	Prima	Dulú	NIAS	Me f<i>o</i>na	me fona	m e # f o n a	m e # f o n a	me fona		
1153	276	word	Prima	Dulú	TOBA_BATAK	Na sa ingán	na sa ingán	n a # s a # i n g á n	n a # s a # i n j a n	na sa injan	J. S. A. Van Dissel	
1154	276	word	Prima	Dulú	ENGGANO	Cahanua	cahanua	c a h a n u a	k a h a n u a	kahanua		
1155	276	word	Primo genito	Solo-ng-	NIAS	Ono siaa	ono siaa	o n o # s i a a	o n o # s i a a	ono siaa		
1156	276	word	Primo genito	Solo-ng-	TOBA_BATAK				⁇	⁇		
1157	276	word	Primo genito	Solo-ng-	ENGGANO	Moa	moa	m o a	m o a	moa		
1158	276	word	Promontorio	Udgiu-ng-	NIAS				⁇	⁇		
1159	276	word	Promontorio	Udgiu-ng-	TOBA_BATAK	Udgiu<i>ng</i>	udgiung	u d gi u n g	u d c u n j	udcunj	J. S. A. Van Dissel	
1160	276	word	Promontorio	Udgiu-ng-	ENGGANO	Curu	curu	c u r u	k u r u	kuru		
1161	276	word	Pulito	Bressí	NIAS	Aloo	aloo	a l o o	a l o o	aloo		
1162	276	word	Pulito	Bressí	TOBA_BATAK	Gandging	gandging	g a n d gi n g	j a n d c n j	jandcnj	J. S. A. Van Dissel	
1163	276	word	Pulito	Bressí	ENGGANO	Cana	cana	c a n a	k a n a	kana		
1164	276	word	Purgare	Ber bau bussúc	NIAS	Ab<i>o</i>u	abou	a b ou	a b o:u	abo:u		M--berbau bussúc
1165	276	word	Purgare	Ber bau bussúc	TOBA_BATAK	Bau	bau	b au	b a:u	ba:u		M--berbau bussúc
1166	276	word	Purgare	Ber bau bussúc	ENGGANO	Capau	capau	c a p au	k a p a:u	kapa:u		M--berbau bussúc
1167	276	word	Quando	Bila	NIAS	Hawara	hawara	h a w a r a	h a w a r a	hawara		
1168	276	word	Quando	Bila	TOBA_BATAK	Andigan	andigan	a n d i g a n	a n d i j a n	andijan	J. S. A. Van Dissel	
1169	276	word	Quando	Bila	ENGGANO	Na cuani	na cuani	n a # c u a n i	n a # k u a n i	na kuani		
1170	276	word	Quanto ?	Brapa	NIAS	Hauga	hauga	h au g a	h a:u j a	ha:uja		
1171	276	word	Quanto ?	Brapa	TOBA_BATAK	Sa diia	sa diia	s a # d i i a	s a # d i i a	sa diia		
1172	276	word	Quanto ?	Brapa	ENGGANO	Apiha	apiha	a p i h a	a p i x a	apixa		
1173	276	word	Quasi	Hampir	NIAS	Ahoto	ahoto	a h o t o	a h o t o	ahoto		
1174	276	word	Quasi	Hampir	TOBA_BATAK	Siiol	siiol	s i i o l	s i i o l	siiol	J. S. A. Van Dissel	
1175	276	word	Quasi	Hampir	ENGGANO	Bapanena	bapanena	b a p a n e n a	b a p a n e n a	bapanena		
